time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.379999999999995,12.1267511939,5.27489833442,25.6352759697,0.0196280238179,5.83758709671,0.0,8.38553445395,2.34404241868,4.11559280746,-0.00387750495474,-0.0964399584515,0.0,461.5756262452075,460.4786814399365,459.5653902386418,462.06934457002365
4.439999999999993,12.6347203626,5.41559291069,25.8778157856,0.0194553649807,5.83185605541,0.0,8.54687880229,2.34576252529,3.96926671974,-0.000949261713875,-0.0937345167913,0.0,417.8893101555838,418.11675165444626,416.28127896695753,416.537577935025
4.499999999999992,13.1536800791,5.55644028513,26.1142701382,0.0194477572284,5.82585213777,0.0,8.75166703508,2.34913503604,3.91212230726,0.00146952813125,-0.117368948688,0.0,449.72833235520403,447.8004637098876,449.0640227099444,449.260245167517
4.559999999999991,13.6853036719,5.69750411582,26.3479976132,0.0203613213669,5.81873470417,0.0,8.9690346026,2.35302518677,3.87808761652,0.0339482802609,-0.121257280141,0.0,457.2896446542527,456.9674804069638,457.71939744845156,460.29759195365017
4.6199999999999894,14.2296533202,5.83880670724,26.5789441526,0.0228030236255,5.81134379741,0.0,9.17591016548,2.35722983479,3.81953548307,0.0515914721912,-0.127334476259,0.0,451.43699066251,450.9326685607881,450.6187012288144,452.04390754148005
4.679999999999988,14.7863881733,5.98040026094,26.806217554,0.0258616504625,5.8034372644,0.0,9.38188968042,2.36278433618,3.75562323325,0.0497196489525,-0.142584741429,0.0,451.61176119862813,450.363742400938,450.7400482551633,450.59031800411566
4.739999999999987,15.3536555307,6.12228035354,27.0260346951,0.0283129101411,5.7946973067,0.0,9.52730378346,2.36672972502,3.57179840937,0.0099492597387,-0.152667413811,0.0,407.9377276181758,407.0139885103279,410.4074708613774,406.8618197996666
4.799999999999986,15.9333956098,6.26461852424,27.2417694097,0.028509300967,5.7858409691,0.0,9.79712677168,2.37786672288,3.61780566232,-0.015460475797,-0.139040570728,0.0,488.851074120214,489.8473355458933,490.5331439296948,488.6420483128379
4.859999999999984,16.528991375,6.40759826843,27.4594470206,0.0271706349133,5.77762165565,0.0,10.0557834058,2.38797837345,3.63679879416,-0.0417852684496,-0.133175574301,0.0,483.3830428334958,483.80922809348084,485.17623242649375,483.1950838363568
4.919999999999983,17.1373357287,6.55101467207,27.6731256073,0.0244211990571,5.76977628946,0.0,10.2224858721,2.39238295319,3.48584469573,-0.0554556526744,-0.126314382042,0.0,426.7570292130386,427.32602270821184,426.98143651833317,425.81177411723297
4.979999999999982,17.7555775669,6.69464895792,27.8775296467,0.0214399891743,5.7618944676,0.0,10.3856890361,2.39521242086,3.32771586634,-0.0401141861282,-0.144079408781,0.0,424.8662422905448,423.3227677637598,423.03431776706543,424.35202594096745
5.0399999999999805,18.3843820675,6.83844084609,28.0737495571,0.0189547632224,5.75365155567,0.0,10.5744691972,2.39766000374,3.21262265728,-0.0441692044398,-0.1265583302,0.0,439.46865178307115,440.901150168287,439.99253528552947,439.65564262780447
